time,x,y,action,interactions,target_obj
2023-07-07 19:23:08.711709,228,12,walking,none,none
2023-07-07 19:23:08.920300,236,21,walking,none,none
2023-07-07 19:23:09.125441,297,23,walking,none,none
2023-07-07 19:23:09.331542,307,26,walking,none,none
2023-07-07 19:23:09.536239,317,27,walking,none,none
2023-07-07 19:23:09.946644,380,17,walking,none,none
2023-07-07 19:23:10.151848,427,17,walking,none,none
2023-07-07 19:23:10.357699,485,28,sitting,none,none
2023-07-07 19:23:10.566154,487,36,walking,none,none
2023-07-07 19:23:10.773245,507,39,walking,none,none
2023-07-07 19:23:11.389447,569,124,sitting,none,none
2023-07-07 19:23:11.799097,556,165,sitting,none,none
2023-07-07 19:23:12.007526,575,190,standing,none,none
2023-07-07 19:23:12.215245,547,212,sitting,none,none
2023-07-07 19:23:12.420158,552,233,sitting,none,none
2023-07-07 19:23:12.624849,557,267,sitting,none,none
2023-07-07 19:23:12.831358,571,295,walking,none,none
2023-07-07 19:23:13.036052,552,333,standing,none,none
2023-07-07 19:23:13.240476,545,356,standing,none,none
2023-07-07 19:23:14.271689,530,486,sitting,none,none
2023-07-07 19:23:17.146506,199,467,walking,none,none
2023-07-07 19:23:17.350940,185,462,walking,none,none
2023-07-07 19:23:17.557368,181,459,walking,none,none
2023-07-07 19:23:17.763755,166,447,walking,none,none
2023-07-07 19:23:17.971545,153,427,walking,none,none
2023-07-07 19:23:18.178083,165,376,walking,none,none
